gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
1914326353																										17020693										CC_BY_NC_4_0			2018-09-30T19:33:50Z			https://www.inaturalist.org/observations/17020693				© eli168 some rights reserved	eli168												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/17020693	17020693		eli168																												2018-07-08T14:18:00Z	05:18:00Z			2018	7	8	2018/07/08 2:18 PM JST															JP	Okinawa				Izena, JP-ON, JP							26.915966	127.954599	840.0																																36477419				2018-09-29T07:22:21Z				136345								Amphiprion clarkii (Bennett, 1830)								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		clarkii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T15:28:21.163Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212081	5212081	1	44	204	587	4499	2357171		5212081	Amphiprion clarkii	Amphiprion	Amphiprion clarkii (Bennett, 1830)		DWC_ARCHIVE	2018-10-08T15:17:29.662Z	2018-10-15T15:03:56.779Z	false
1914326351																										17020691										CC_BY_NC_4_0			2018-09-30T19:33:48Z			https://www.inaturalist.org/observations/17020691				© eli168 some rights reserved	eli168												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/17020691	17020691		eli168																												2018-07-08T14:13:00Z	05:13:00Z			2018	7	8	2018/07/08 2:13 PM JST															JP	Okinawa				日本、沖縄県島尻郡伊是名村							26.915966	127.954599	840.0																																36477417				2018-09-29T07:22:21Z				57740								Amphiprion frenatus Brevoort, 1856								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		frenatus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T15:28:21.181Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212111	5212111	1	44	204	587	4499	2357171		5212111	Amphiprion frenatus	Amphiprion	Amphiprion frenatus Brevoort, 1856		DWC_ARCHIVE	2018-10-08T15:17:29.661Z	2018-10-15T15:03:56.756Z	false
1914321203																										16987265										CC_BY_NC_4_0			2018-10-03T20:27:51Z			https://www.inaturalist.org/observations/16987265				© djparisi some rights reserved	djparisi												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/16987265	16987265		djparisi																												2014-03-27T18:32:00Z	01:32:00Z			2014	3	27	2014/03/27 6:32 PM PDT															SB	Guadalcanal				Solomon Islands							-9.64571	160.156194	181581.0																																36411884				2018-09-28T05:21:06Z				132688								Amphiprion ocellaris Cuvier, 1830								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		ocellaris		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T15:28:08.861Z							GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	true	false	5212106	5212106	1	44	204	587	4499	2357171		5212106	Amphiprion ocellaris	Amphiprion	Amphiprion ocellaris Cuvier, 1830		DWC_ARCHIVE	2018-10-08T15:17:21.860Z	2018-10-15T15:03:54.064Z	false
1914309644																										13975588										CC_BY_NC_4_0			2018-10-04T23:49:34Z			https://www.inaturalist.org/observations/13975588				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/13975588	13975588		Tony Strazzari																												2014-07-04T14:58:00Z	04:58:00Z			2014	7	4	2014/07/04 2:58 PM AEST															TH	Phuket				Muang Phuket, TH-PU, TH							7.767923	98.442382	244.0																																36852704				2018-10-04T23:49:34Z				132688								Amphiprion ocellaris Cuvier, 1830								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		ocellaris		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:56:31.886Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212106	5212106	1	44	204	587	4499	2357171		5212106	Amphiprion ocellaris	Amphiprion	Amphiprion ocellaris Cuvier, 1830		DWC_ARCHIVE	2018-10-08T14:37:17.131Z	2018-10-15T14:59:10.738Z	false
1914248868																										16989331										CC_BY_NC_4_0			2018-09-29T13:12:04Z			https://www.inaturalist.org/observations/16989331				© jennahm some rights reserved	jennahm												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/16989331	16989331		jennahm																												2018-09-25T00:00:00Z				2018	9	25	2018/09/25															HK	Sai Kung				Bluff Island, Hong Kong							22.321582	114.344134	420.0																																36416659				2018-09-28T08:07:00Z				136345								Amphiprion clarkii (Bennett, 1830)								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		clarkii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T15:28:09.370Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212081	5212081	1	44	204	587	4499	2357171		5212081	Amphiprion clarkii	Amphiprion	Amphiprion clarkii (Bennett, 1830)		DWC_ARCHIVE	2018-10-08T15:17:22.017Z	2018-10-15T15:03:54.302Z	false
1914242203																										16951813										CC_BY_NC_4_0			2018-10-01T22:57:47Z			https://www.inaturalist.org/observations/16951813				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/16951813	16951813		Tony Strazzari																												2018-08-23T12:03:00Z	02:03:00Z			2018	8	23	2018/08/23 12:03 PM AEST															VU	Sanma				Luganville, Vanuatu							-15.615108	167.03832	303.0																																36335368				2018-09-27T01:18:45Z				136345								Amphiprion clarkii (Bennett, 1830)								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		clarkii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T15:27:54.439Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212081	5212081	1	44	204	587	4499	2357171		5212081	Amphiprion clarkii	Amphiprion	Amphiprion clarkii (Bennett, 1830)		DWC_ARCHIVE	2018-10-08T15:17:17.918Z	2018-10-15T15:03:51.121Z	false
1914237554																										16927007										CC_BY_NC_4_0			2018-09-26T20:41:14Z			https://www.inaturalist.org/observations/16927007				© eli168 some rights reserved	eli168												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/16927007	16927007		eli168																												2018-07-07T14:49:00Z	05:49:00Z			2018	7	7	2018/07/07 2:49 PM JST															JP	Okinawa				日本、沖縄県島尻郡伊是名村							26.910186	127.947381	1166.0																																36289535				2018-09-26T09:48:20Z				57740								Amphiprion frenatus Brevoort, 1856								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		frenatus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T15:27:44.531Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212111	5212111	1	44	204	587	4499	2357171		5212111	Amphiprion frenatus	Amphiprion	Amphiprion frenatus Brevoort, 1856		DWC_ARCHIVE	2018-10-08T15:17:14.977Z	2018-10-15T15:03:49.149Z	false
1914231642																										16899304										CC_BY_NC_4_0			2018-09-25T20:38:27Z			https://www.inaturalist.org/observations/16899304				© eli168 some rights reserved	eli168												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/16899304	16899304		eli168																												2018-07-07T10:57:00Z	01:57:00Z			2018	7	7	2018/07/07 10:57 AM JST															JP	Okinawa				日本、沖縄県島尻郡伊是名村							26.931289	127.921482	765.0																																36232804				2018-09-25T11:36:22Z				132688								Amphiprion ocellaris Cuvier, 1830								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		ocellaris		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T15:27:31.235Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212106	5212106	1	44	204	587	4499	2357171		5212106	Amphiprion ocellaris	Amphiprion	Amphiprion ocellaris Cuvier, 1830		DWC_ARCHIVE	2018-10-08T15:17:11.417Z	2018-10-15T15:03:46.579Z	false
1914224213																										16863985										CC_BY_NC_4_0			2018-09-26T20:45:52Z			https://www.inaturalist.org/observations/16863985				© Isabella Fenstermaker some rights reserved	Isabella Fenstermaker												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/16863985	16863985		Isabella Fenstermaker																												2018-09-23T15:32:00Z	07:32:00Z			2018	9	23	2018/09/23 3:32 PM +0800															PH	Palawan				Coron, Palawan, Philippines							11.98313	120.230628	209.0																																36159806				2018-09-24T08:12:27Z				132688								Amphiprion ocellaris Cuvier, 1830								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		ocellaris		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T15:27:18.300Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212106	5212106	1	44	204	587	4499	2357171		5212106	Amphiprion ocellaris	Amphiprion	Amphiprion ocellaris Cuvier, 1830		DWC_ARCHIVE	2018-10-08T15:17:07.416Z	2018-10-15T15:03:43.742Z	false
1914215863																										16821479										CC_BY_NC_4_0			2018-09-27T03:44:39Z			https://www.inaturalist.org/observations/16821479				© pangolinzen some rights reserved	pangolinzen												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/16821479	16821479		pangolinzen																												2018-09-06T22:26:00Z	05:26:00Z			2018	9	6	2018/09/06 10:26 PM PDT															PW	Ngarchelong				Ebiil Channel Conservation Area							7.748833	134.576242	2271.0																																36343001				2018-09-27T03:44:38Z				57741								Amphiprion melanopus Bleeker, 1852								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		melanopus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T15:27:02.728Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212069	5212069	1	44	204	587	4499	2357171		5212069	Amphiprion melanopus	Amphiprion	Amphiprion melanopus Bleeker, 1852		DWC_ARCHIVE	2018-10-08T15:17:02.695Z	2018-10-15T15:03:40.560Z	false
1914197151																										16120628										CC_BY_NC_4_0			2018-09-28T07:05:05Z			https://www.inaturalist.org/observations/16120628				© Tony Strazzari some rights reserved	Tony Strazzari												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/16120628	16120628		Tony Strazzari																												2018-08-18T13:52:00Z	03:52:00Z			2018	8	18	2018/08/18 1:52 PM AEST															VU	Shefa				Port Vila, Vanuatu							-17.760718	168.271363	429.0																																36401002				2018-09-28T03:39:01Z				57741								Amphiprion melanopus Bleeker, 1852								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		melanopus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T15:21:19.973Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212069	5212069	1	44	204	587	4499	2357171		5212069	Amphiprion melanopus	Amphiprion	Amphiprion melanopus Bleeker, 1852		DWC_ARCHIVE	2018-10-08T15:15:31.178Z	2018-10-15T15:02:41.530Z	false
1913703986																										16686468										CC_BY_NC_4_0			2018-09-19T22:16:15Z			https://www.inaturalist.org/observations/16686468				© Tsu Soo Tan some rights reserved	Tsu Soo Tan												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/16686468	16686468		Tsu Soo Tan																												2018-09-15T12:19:00Z	04:19:00Z			2018	9	15	2018/09/15 12:19 PM +08															ID	Maluku				Ambon, ID-MA, ID							-3.711616	128.103317	244.0																																35829062				2018-09-19T14:51:05Z				136345								Amphiprion clarkii (Bennett, 1830)								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		clarkii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T15:26:10.512Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212081	5212081	1	44	204	587	4499	2357171		5212081	Amphiprion clarkii	Amphiprion	Amphiprion clarkii (Bennett, 1830)		DWC_ARCHIVE	2018-10-08T15:16:47.539Z	2018-10-15T15:03:30.514Z	false
1913703932																										16686256										CC_BY_NC_4_0			2018-09-19T22:16:28Z			https://www.inaturalist.org/observations/16686256				© Tsu Soo Tan some rights reserved	Tsu Soo Tan												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/16686256	16686256		Tsu Soo Tan																												2018-09-13T15:29:00Z	07:29:00Z			2018	9	13	2018/09/13 3:29 PM +08															ID	Maluku				Ambon, ID-MA, ID							-3.704344	128.1048	122.0																																35828469				2018-09-19T14:40:16Z				134156								Amphiprion perideraion Bleeker, 1855								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		perideraion		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T15:26:10.468Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212059	5212059	1	44	204	587	4499	2357171		5212059	Amphiprion perideraion	Amphiprion	Amphiprion perideraion Bleeker, 1855		DWC_ARCHIVE	2018-10-08T15:16:47.540Z	2018-10-15T15:03:30.499Z	false
1913703851																										16685772										CC_BY_NC_4_0			2018-09-19T22:16:20Z			https://www.inaturalist.org/observations/16685772				© Tsu Soo Tan some rights reserved	Tsu Soo Tan												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/16685772	16685772		Tsu Soo Tan																												2018-09-12T16:15:00Z	08:15:00Z			2018	9	12	2018/09/12 4:15 PM +08															ID	Maluku				Ambon, ID-MA, ID							-3.702011	128.158153	244.0																																35827530				2018-09-19T14:23:59Z				119430								Amphiprion polymnus (Linnaeus, 1758)								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		polymnus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T15:26:10.013Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212096	5212096	1	44	204	587	4499	2357171		5212096	Amphiprion polymnus	Amphiprion	Amphiprion polymnus (Linnaeus, 1758)		DWC_ARCHIVE	2018-10-08T15:16:47.394Z	2018-10-15T15:03:30.438Z	false
1913690577																										16625865										CC_BY_NC_4_0			2018-09-17T20:20:00Z			https://www.inaturalist.org/observations/16625865				© smilelynaomi some rights reserved	smilelynaomi												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/16625865	16625865		smilelynaomi																												2018-09-13T23:23:00Z	13:23:00Z			2018	9	13	2018/09/13 11:23 PM +1000															AU	New South Wales				Neds Beach, New South Wales, Australia							-31.517026	159.066307	164.0																																35693233				2018-09-17T13:48:24Z				516265								Amphiprion mccullochi Whitley, 1929								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		mccullochi		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T15:25:44.727Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212109	5212109	1	44	204	587	4499	2357171		5212109	Amphiprion mccullochi	Amphiprion	Amphiprion mccullochi Whitley, 1929		DWC_ARCHIVE	2018-10-08T15:16:40.140Z	2018-10-15T15:03:25.655Z	false
1913690159																										16623114										CC_BY_NC_4_0			2018-09-17T20:21:22Z			https://www.inaturalist.org/observations/16623114				© eli168 some rights reserved	eli168												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/16623114	16623114		eli168																												2017-06-24T13:20:00Z	04:20:00Z			2017	6	24	2017/06/24 1:20 PM JST															JP	Okinawa				日本、〒907-1541 沖縄県八重山郡竹富町上原							24.418816	123.798429	6923.0																																35688266				2018-09-17T11:28:42Z				132688								Amphiprion ocellaris Cuvier, 1830								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		ocellaris		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T15:25:43.503Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212106	5212106	1	44	204	587	4499	2357171		5212106	Amphiprion ocellaris	Amphiprion	Amphiprion ocellaris Cuvier, 1830		DWC_ARCHIVE	2018-10-08T15:16:39.854Z	2018-10-15T15:03:25.298Z	false
