gbifID;acceptedScientificName;scientificName;basisOfRecord;preparations;datasetName;rightsHolder;license
1802619989;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Philip Thomas;http://creativecommons.org/licenses/by-nc/4.0/
1802619985;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Philip Thomas;http://creativecommons.org/licenses/by-nc/4.0/
1802619982;Amphiprion barberi Allen, Drew & Kaufman, 2008;Amphiprion barberi;HumanObservation;;iNaturalist research-grade observations;Philip Thomas;http://creativecommons.org/licenses/by-nc/4.0/
1802604143;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1802603848;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1703226812;Amphiprion barberi Allen, Drew & Kaufman, 2008;Amphiprion barberi;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1703217913;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Tsu Soo Tan;http://creativecommons.org/licenses/by-nc/4.0/
1703215287;Amphiprion polymnus (Linnaeus, 1758);Amphiprion polymnus;HumanObservation;;iNaturalist research-grade observations;Tsu Soo Tan;http://creativecommons.org/licenses/by-nc/4.0/
1703203994;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1703199267;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1703195821;Amphiprion akindynos Allen, 1972;Amphiprion akindynos;HumanObservation;;iNaturalist research-grade observations;Ian Banks;http://creativecommons.org/licenses/by-nc/4.0/
1703195713;Amphiprion akindynos Allen, 1972;Amphiprion akindynos;HumanObservation;;iNaturalist research-grade observations;Ian Banks;http://creativecommons.org/licenses/by-nc/4.0/
1703192110;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1703181813;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Robin Bad;http://creativecommons.org/licenses/by-nc/4.0/
1703181085;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Robin Bad;http://creativecommons.org/licenses/by-nc/4.0/
1703178617;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Robin Bad;http://creativecommons.org/licenses/by-nc/4.0/
1703169497;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1703150632;Amphiprion nigripes Regan, 1908;Amphiprion nigripes;HumanObservation;;iNaturalist research-grade observations;Robin Bad;http://creativecommons.org/licenses/by-nc/4.0/
1703150617;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Robin Bad;http://creativecommons.org/licenses/by-nc/4.0/
1703146544;Amphiprion polymnus (Linnaeus, 1758);Amphiprion polymnus;HumanObservation;;iNaturalist research-grade observations;Tsu Soo Tan;http://creativecommons.org/licenses/by-nc/4.0/
1703144719;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Christian Schwarz;http://creativecommons.org/licenses/by-nc/4.0/
1703140761;Amphiprion akindynos Allen, 1972;Amphiprion akindynos;HumanObservation;;iNaturalist research-grade observations;dhaintz;http://creativecommons.org/licenses/by-nc/4.0/
1703129921;Amphiprion akindynos Allen, 1972;Amphiprion akindynos;HumanObservation;;iNaturalist research-grade observations;Geoff Shuetrim;http://creativecommons.org/licenses/by/4.0/
1702478154;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;tamsynmann;http://creativecommons.org/licenses/by-nc/4.0/
1702465419;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;tamsynmann;http://creativecommons.org/licenses/by-nc/4.0/
1699382130;Amphiprion latezonatus Waite, 1900;Amphiprion latezonatus;HumanObservation;;iNaturalist research-grade observations;Erik Schlogl;http://creativecommons.org/licenses/by-nc/4.0/
1677332235;Amphiprion frenatus Brevoort, 1856;Amphiprion frenatus;HumanObservation;;iNaturalist research-grade observations;Tsu Soo Tan;http://creativecommons.org/licenses/by-nc/4.0/
1677332210;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Tsu Soo Tan;http://creativecommons.org/licenses/by-nc/4.0/
1677312467;Amphiprion ephippium (Bloch, 1790);Amphiprion ephippium;HumanObservation;;iNaturalist research-grade observations;Tsu Soo Tan;http://creativecommons.org/licenses/by-nc/4.0/
1668895187;Amphiprion akindynos Allen, 1972;Amphiprion akindynos;HumanObservation;;iNaturalist research-grade observations;Ian Banks;http://creativecommons.org/licenses/by-nc/4.0/
1668820583;Amphiprion akindynos Allen, 1972;Amphiprion akindynos;HumanObservation;;iNaturalist research-grade observations;Jaroslav Panfylov;http://creativecommons.org/licenses/by-nc/4.0/
1668818457;Amphiprion percula (Lacepède, 1802);Amphiprion percula;HumanObservation;;iNaturalist research-grade observations;tamsynmann;http://creativecommons.org/licenses/by-nc/4.0/
1668791139;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1668788857;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;rmooi;http://creativecommons.org/licenses/by-nc/4.0/
1668788699;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Zack;http://creativecommons.org/licenses/by-nc/4.0/
1653442926;Amphiprion percula (Lacepède, 1802);Amphiprion percula;HumanObservation;;;;
1640125117;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;tamsynmann;http://creativecommons.org/licenses/by-nc/4.0/
1640125091;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;tamsynmann;http://creativecommons.org/licenses/by-nc/4.0/
1640123439;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Lisa Bennett;http://creativecommons.org/licenses/by-nc/4.0/
1640105096;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Francesco Ricciardi;http://creativecommons.org/licenses/by-nc/4.0/
1640105001;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Francesco Ricciardi;http://creativecommons.org/licenses/by-nc/4.0/
1640104434;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Lisa Bennett;http://creativecommons.org/licenses/by-nc/4.0/
1640097506;Amphiprion sandaracinos Allen, 1972;Amphiprion sandaracinos;HumanObservation;;iNaturalist research-grade observations;Rebecca Lloyd;http://creativecommons.org/licenses/by-nc/4.0/
1640082884;Amphiprion polymnus (Linnaeus, 1758);Amphiprion polymnus;HumanObservation;;iNaturalist research-grade observations;yannickvm;http://creativecommons.org/licenses/by-nc/4.0/
1640063042;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Lisa Bennett;http://creativecommons.org/licenses/by-nc/4.0/
1632963734;Amphiprion percula (Lacepède, 1802);Amphiprion percula;HumanObservation;;;;
1586931347;Amphiprion akindynos Allen, 1972;Amphiprion akindynos;HumanObservation;;iNaturalist research-grade observations;Peter;http://creativecommons.org/licenses/by-nc/4.0/
1586930956;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Peter;http://creativecommons.org/licenses/by-nc/4.0/
1586155578;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Peter;http://creativecommons.org/licenses/by-nc/4.0/
1586099021;Amphiprion sandaracinos Allen, 1972;Amphiprion sandaracinos;HumanObservation;;iNaturalist research-grade observations;yannickvm;http://creativecommons.org/licenses/by-nc/4.0/
1584423750;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Peter;http://creativecommons.org/licenses/by-nc/4.0/
1584420911;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Peter;http://creativecommons.org/licenses/by-nc/4.0/
1584411501;Amphiprion akindynos Allen, 1972;Amphiprion akindynos;HumanObservation;;iNaturalist research-grade observations;Peter;http://creativecommons.org/licenses/by-nc/4.0/
1584400903;Amphiprion latifasciatus Allen, 1972;Amphiprion latifasciatus;HumanObservation;;iNaturalist research-grade observations;RATSIMANADINO Jonhson William Clovis;http://creativecommons.org/licenses/by-nc/4.0/
1580515071;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;John Sear;http://creativecommons.org/licenses/by-nc/4.0/
1580507210;Amphiprion frenatus Brevoort, 1856;Amphiprion frenatus;HumanObservation;;iNaturalist research-grade observations;yannickvm;http://creativecommons.org/licenses/by-nc/4.0/
1580498887;Amphiprion akindynos Allen, 1972;Amphiprion akindynos;HumanObservation;;iNaturalist research-grade observations;Peter;http://creativecommons.org/licenses/by-nc/4.0/
1580491442;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;yannickvm;http://creativecommons.org/licenses/by-nc/4.0/
1572398884;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;yannickvm;http://creativecommons.org/licenses/by-nc/4.0/
1572357287;Amphiprion akallopisos Bleeker, 1853;Amphiprion akallopisos;HumanObservation;;iNaturalist research-grade observations;Mathew Zappa;http://creativecommons.org/licenses/by-nc/4.0/
1571181746;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Zack;http://creativecommons.org/licenses/by-nc/4.0/
1571165586;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Richard Ling;http://creativecommons.org/licenses/by-nc/4.0/
1571165479;Amphiprion barberi Allen, Drew & Kaufman, 2008;Amphiprion barberi;HumanObservation;;iNaturalist research-grade observations;Richard Ling;http://creativecommons.org/licenses/by-nc/4.0/
1571165449;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Richard Ling;http://creativecommons.org/licenses/by-nc/4.0/
1571161406;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1571158283;Amphiprion polymnus (Linnaeus, 1758);Amphiprion polymnus;HumanObservation;;iNaturalist research-grade observations;Zack;http://creativecommons.org/licenses/by-nc/4.0/
1571144384;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1571140112;Amphiprion barberi Allen, Drew & Kaufman, 2008;Amphiprion barberi;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1571134175;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1571129370;Amphiprion barberi Allen, Drew & Kaufman, 2008;Amphiprion barberi;HumanObservation;;iNaturalist research-grade observations;melianie_and_max;http://creativecommons.org/publicdomain/zero/1.0/
1571091458;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Zack;http://creativecommons.org/licenses/by-nc/4.0/
1571084451;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Sascha Schulz;http://creativecommons.org/licenses/by-nc/4.0/
1571084414;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Sascha Schulz;http://creativecommons.org/licenses/by-nc/4.0/
1571084394;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Sascha Schulz;http://creativecommons.org/licenses/by-nc/4.0/
1563441989;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Don Lipmanson;http://creativecommons.org/licenses/by-nc/4.0/
1563421234;Amphiprion barberi Allen, Drew & Kaufman, 2008;Amphiprion barberi;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1563420551;Amphiprion rubrocinctus Richardson, 1842;Amphiprion rubrocinctus;HumanObservation;;iNaturalist research-grade observations;leithallb;http://creativecommons.org/licenses/by-nc/4.0/
1562965723;Amphiprion latezonatus Waite, 1900;Amphiprion latezonatus;HumanObservation;;iNaturalist research-grade observations;Richard Ling;http://creativecommons.org/licenses/by-nc/4.0/
1562910232;Amphiprion akindynos Allen, 1972;Amphiprion akindynos;HumanObservation;;iNaturalist research-grade observations;Geoff Shuetrim;http://creativecommons.org/licenses/by/4.0/
1562905372;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;jackmorley;http://creativecommons.org/licenses/by-nc/4.0/
1562904788;Amphiprion polymnus (Linnaeus, 1758);Amphiprion polymnus;HumanObservation;;iNaturalist research-grade observations;Richard Ling;http://creativecommons.org/licenses/by-nc/4.0/
1562898688;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;cheongsookteng;http://creativecommons.org/licenses/by-nc/4.0/
1562883717;Amphiprion akindynos Allen, 1972;Amphiprion akindynos;HumanObservation;;iNaturalist research-grade observations;Richard Ling;http://creativecommons.org/licenses/by-nc/4.0/
1500342681;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Richard Ling;http://creativecommons.org/licenses/by-nc/4.0/
1500309441;Amphiprion akindynos Allen, 1972;Amphiprion akindynos;HumanObservation;;iNaturalist research-grade observations;Geoff Shuetrim;http://creativecommons.org/licenses/by/4.0/
1500306869;Amphiprion akindynos Allen, 1972;Amphiprion akindynos;HumanObservation;;iNaturalist research-grade observations;Geoff Shuetrim;http://creativecommons.org/licenses/by/4.0/
1500300078;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Andy;http://creativecommons.org/licenses/by-nc/4.0/
1457629068;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Ryan McMinds;http://creativecommons.org/licenses/by/4.0/
1456453933;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;MachineObservation;Photograph;NMNH Extant Biology;;
1455590826;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Kimberly Tripp Randal;http://creativecommons.org/licenses/by-nc/4.0/
1455581514;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Ryan McMinds;http://creativecommons.org/licenses/by/4.0/
